72.8039321899414,134.79534912109375,-1555.3721923828125
73.63024139404297,134.5413360595703,-1555.3189697265625
72.50967407226562,133.88453674316406,-1555.5654296875
71.76943969726562,135.04296875,-1555.3907470703125
71.07450103759766,134.2833251953125,-1555.59033203125
70.10018157958984,135.1920928955078,-1555.39892578125
69.67830657958984,134.02447509765625,-1555.6688232421875
68.20067596435547,135.06405639648438,-1555.345458984375
68.19681549072266,133.5102996826172,-1555.6485595703125
67.0146255493164,134.1470184326172,-1555.383544921875
73.80841827392578,133.1143798828125,-1555.4879150390625
71.17057037353516,133.10543823242188,-1555.7442626953125
72.55471801757812,132.58206176757812,-1555.6728515625
69.6231918334961,132.6302032470703,-1555.794189453125
68.35645294189453,132.32162475585938,-1555.714599609375
67.04878997802734,132.47393798828125,-1555.519287109375
71.44984436035156,131.4903106689453,-1555.7042236328125
69.28443908691406,131.46185302734375,-1555.712646484375
68.15095520019531,131.72154235839844,-1555.6400146484375
72.97042083740234,136.46717834472656,-1554.8253173828125
74.2173080444336,135.8572540283203,-1554.858642578125
72.68878936767578,135.6939697265625,-1555.1298828125
71.76246643066406,136.78163146972656,-1554.81884765625
70.9249038696289,136.04478454589844,-1555.1182861328125
69.97891235351562,137.0339813232422,-1554.7603759765625
69.0796127319336,136.21414184570312,-1555.0477294921875
67.9981460571289,137.39385986328125,-1554.5206298828125
67.52108001708984,136.2354736328125,-1554.913818359375
66.34479522705078,136.7779083251953,-1554.5487060546875
66.30464172363281,135.28868103027344,-1554.9947509765625
64.82746887207031,135.9619140625,-1554.4937744140625
75.56993103027344,135.01451110839844,-1554.821533203125
76.14205932617188,133.7303924560547,-1554.8719482421875
74.88241577148438,134.05775451660156,-1555.1895751953125
66.01448059082031,133.94119262695312,-1555.18994140625
64.87968444824219,134.37850952148438,-1554.827392578125
63.75482940673828,134.83596801757812,-1554.4263916015625
63.92518615722656,133.65814208984375,-1554.6258544921875
75.09619140625,132.3910369873047,-1555.2205810546875
73.51236724853516,131.79563903808594,-1555.508544921875
74.53496551513672,131.28639221191406,-1555.2318115234375
65.4760971069336,132.97134399414062,-1555.129638671875
66.18064880371094,131.9858856201172,-1555.3087158203125
64.62211608886719,133.42764282226562,-1554.8575439453125
73.23944091796875,130.6136474609375,-1555.3421630859375
